Entity,Code,Year,Working_Hours,GDP,Population,Continent
Trinidad and Tobago,TTO,1993,1580.2424,8930.9307,1243605.0,
Trinidad and Tobago,TTO,1994,1591.5376,8881.3809,1249527.0,
Trinidad and Tobago,TTO,1995,1602.2916,8896.8281,1254200.0,
Trinidad and Tobago,TTO,1996,1618.5393,8717.6543,1257547.0,
Trinidad and Tobago,TTO,1997,1627.1366,8858.9551,1259838.0,
Trinidad and Tobago,TTO,1998,1630.5153,8714.8936,1261699.0,
Trinidad and Tobago,TTO,1999,1636.525,10308.013,1263927.0,
Trinidad and Tobago,TTO,2000,1663.8954,12589.383999999998,1267159.0,
Trinidad and Tobago,TTO,2001,1668.0447,11877.175,1271627.0,
Trinidad and Tobago,TTO,2002,1634.8004,12249.09,1277210.0,
Turkey,TUR,1970,2086.0,6617.3589,34876296.0,
Turkey,TUR,1971,2077.0,6659.7485,35720603.0,
Turkey,TUR,1972,2069.0,7076.979,36587267.0,
Turkey,TUR,1973,2060.0,7297.2559,37472329.0,
Turkey,TUR,1974,2044.0,8091.8428,38370278.0,
Turkey,TUR,1975,2028.0,8484.3369,39277249.0,
Turkey,TUR,1976,2012.0,9168.2461,40189561.0,
Turkey,TUR,1977,1996.0,8758.5254,41108290.0,
Turkey,TUR,1978,1980.0,8220.8789,42039983.0,
Turkey,TUR,1979,1964.0,7971.9717,42994043.0,
Turkey,TUR,1980,1957.0,7683.7891,43975972.0,
Turkey,TUR,1981,1950.0,8372.6709,44988411.0,
Turkey,TUR,1982,1943.0,8156.1426,46025411.0,
Turkey,TUR,1983,1935.0,8355.4463,47073470.0,
Turkey,TUR,1984,1871.0,8656.1689,48114158.0,
Turkey,TUR,1985,1898.0,8941.6621,49133928.0,
Turkey,TUR,1986,1883.0,9297.5361,50128548.0,
Turkey,TUR,1987,1844.0,10164.763,51100930.0,
Turkey,TUR,1988,1837.0,10106.174,52053764.0,
Turkey,TUR,1989,1867.0,9839.1748,52992479.0,
Turkey,TUR,1990,1866.0,10393.992,53921758.0,
Turkey,TUR,1991,1870.0,9866.5479,54840595.0,
Turkey,TUR,1992,1897.0,10129.578000000001,55748946.0,
Turkey,TUR,1993,1917.0,10939.155,56653808.0,
Turkey,TUR,1994,1886.0,10081.581,57564209.0,
Turkey,TUR,1995,1876.0,10635.008,58486453.0,
Turkey,TUR,1996,1892.0,11725.813,59423278.0,
Turkey,TUR,1997,1878.0,12213.667,60372571.0,
Turkey,TUR,1998,1884.0,11900.921999999999,61329665.0,
Turkey,TUR,1999,1925.0,11187.971000000001,62287391.0,
Turkey,TUR,2000,1937.0,11908.152,63240196.0,
Turkey,TUR,2001,1942.0,11435.9,64192243.0,
Turkey,TUR,2002,1943.0,11161.396,65145357.0,
Turkey,TUR,2003,1943.0,10760.989,66089402.0,
Turkey,TUR,2004,1918.0,11817.827,67010929.0,
Turkey,TUR,2005,1936.0,12930.954,67903461.0,
Turkey,TUR,2006,1944.0,14593.348,68756809.0,
Turkey,TUR,2007,1911.0,15702.913999999999,69581854.0,
Turkey,TUR,2008,1900.0,16538.58,70418612.0,
Turkey,TUR,2009,1881.0,15845.152,71321406.0,
Turkey,TUR,2010,1877.0,17930.68,72326992.0,
Turkey,TUR,2011,1864.0,20011.902,73443254.0,
Turkey,TUR,2012,1855.0,20904.223,74651046.0,
Turkey,TUR,2013,1832.0,21996.531000000003,75925454.0,
Turkey,TUR,2014,1832.0,23675.006,77229262.0,
Turkey,TUR,2015,1832.0,25508.607000000004,78529413.0,Asia
Turkey,TUR,2016,1832.0,25548.146,79827868.0,
Turkey,TUR,2017,1832.0,27262.666,81116451.0,
United Kingdom,GBR,1950,2183.9436,9354.2959,50616019.0,
United Kingdom,GBR,1951,2192.6638,9624.0811,50601926.0,
United Kingdom,GBR,1952,2160.8586,9560.6494,50651273.0,
United Kingdom,GBR,1953,2164.7798,10023.388,50750980.0,
United Kingdom,GBR,1954,2168.9309,10373.893,50890911.0,
United Kingdom,GBR,1955,2167.363,10766.068000000001,51063907.0,
United Kingdom,GBR,1956,2153.7795,10947.344,51265885.0,
United Kingdom,GBR,1957,2132.2522,11114.774,51495703.0,
United Kingdom,GBR,1958,2102.4534,11110.438,51754668.0,
United Kingdom,GBR,1959,2112.238,11433.395,52045664.0,
United Kingdom,GBR,1960,2103.5837,11909.774,52370595.0,
United Kingdom,GBR,1961,2066.811,12114.008,52727763.0,
United Kingdom,GBR,1962,2029.0448,12153.007,53109400.0,
United Kingdom,GBR,1963,2020.5967,12547.729,53500721.0,
United Kingdom,GBR,1964,2020.8336,13232.417,53882751.0,
United Kingdom,GBR,1965,1997.568,13493.957,54240855.0,
United Kingdom,GBR,1966,1941.6097,13708.993,54568868.0,
United Kingdom,GBR,1967,1929.5275,13950.969,54866529.0,
United Kingdom,GBR,1968,1922.2015,14465.205,55132603.0,
United Kingdom,GBR,1969,1912.6047,14688.195,55367950.0,
United Kingdom,GBR,1970,1870.8944,15025.311000000002,55573455.0,
United Kingdom,GBR,1971,1830.1425,15205.216,55748534.0,
United Kingdom,GBR,1972,1851.3665,15638.354,55892412.0,
United Kingdom,GBR,1973,1860.2523,16697.225,56006290.0,
United Kingdom,GBR,1974,1845.297,16125.19,56092059.0,
United Kingdom,GBR,1975,1814.0796,15791.118,56152325.0,
United Kingdom,GBR,1976,1807.0242,16582.605,56188348.0,
United Kingdom,GBR,1977,1816.9293,17370.688000000002,56203598.0,
United Kingdom,GBR,1978,1818.0375,18555.811,56205910.0,
United Kingdom,GBR,1979,1815.493,19600.35,56205087.0,
United Kingdom,GBR,1980,1785.3964,19839.947,56209164.0,
United Kingdom,GBR,1981,1749.12,19430.346,56220739.0,
United Kingdom,GBR,1982,1745.4192,19477.271,56241408.0,
United Kingdom,GBR,1983,1739.5485,19928.049,56276791.0,
United Kingdom,GBR,1984,1745.7526,20173.756,56332902.0,
United Kingdom,GBR,1985,1748.0818,20491.193,56413555.0,
United Kingdom,GBR,1986,1742.7368,20636.523,56522505.0,
United Kingdom,GBR,1987,1747.5668,21484.16,56658260.0,
United Kingdom,GBR,1988,1754.7257,22183.105,56812754.0,
United Kingdom,GBR,1989,1758.5569,22422.377,56974289.0,
United Kingdom,GBR,1990,1745.9441,22563.338,57134377.0,
United Kingdom,GBR,1991,1720.5466,21802.826,57290792.0,
United Kingdom,GBR,1992,1714.3304,21697.07,57446041.0,
United Kingdom,GBR,1993,1710.316,22205.772999999997,57602279.0,
United Kingdom,GBR,1994,1720.5905,22746.82,57763382.0,
United Kingdom,GBR,1995,1722.6252,25176.281000000003,57932450.0,
United Kingdom,GBR,1996,1722.0925,26622.006,58113554.0,
United Kingdom,GBR,1997,1721.1954,28180.002,58307320.0,
United Kingdom,GBR,1998,1716.9994,28767.472999999998,58509972.0,
United Kingdom,GBR,1999,1708.6104,29775.805,58715859.0,
United Kingdom,GBR,2000,1692.954,31526.195,58923305.0,
United Kingdom,GBR,2001,1695.9764,32056.672000000002,59124277.0,
United Kingdom,GBR,2002,1678.5614,32065.395,59326294.0,
United Kingdom,GBR,2003,1669.3804,32622.465,59561429.0,
United Kingdom,GBR,2004,1666.7157,33261.035,59872760.0,
United Kingdom,GBR,2005,1669.7372,35381.242,60287953.0,
United Kingdom,GBR,2006,1663.9857,35651.152,60821349.0,
United Kingdom,GBR,2007,1665.8214,35273.551,61455154.0,
United Kingdom,GBR,2008,1660.4688,35986.379,62145098.0,
United Kingdom,GBR,2009,1638.3318,33064.508,62828620.0,
United Kingdom,GBR,2010,1643.2079,34810.281,63459801.0,
United Kingdom,GBR,2011,1641.3157,35028.711,64021922.0,
United Kingdom,GBR,2012,1655.1066,35502.504,64525300.0,
United Kingdom,GBR,2013,1665.8917,36996.809,64984015.0,
United Kingdom,GBR,2014,1672.2679,37147.687999999995,65423048.0,
United Kingdom,GBR,2015,1669.0747,38172.355,65860149.0,Europe
United Kingdom,GBR,2016,1668.3876,38026.512,66297944.0,
United Kingdom,GBR,2017,1670.2728,39127.879,66727463.0,
United States,USA,1950,1989.2379999999998,14569.096000000001,158804397.0,
United States,USA,1951,2030.5599,15392.32,160872264.0,
United States,USA,1952,2026.7347,15640.823999999999,163266026.0,
United States,USA,1953,2020.25,16093.898000000001,165909996.0,
United States,USA,1954,1997.0837,15756.412,168736390.0,
United States,USA,1955,2004.5018,16666.355,171685337.0,
United States,USA,1956,1989.365,16746.922,174705006.0,
United States,USA,1957,1961.5238,16798.568,177751477.0,
United States,USA,1958,1927.5476,16344.845,180788387.0,
United States,USA,1959,1952.8529,17258.064,183786249.0,
United States,USA,1960,1934.2875,17462.627,186720570.0,
United States,USA,1961,1919.7972,17616.137,189569850.0,
United States,USA,1962,1939.2451,18395.605,192313747.0,
United States,USA,1963,1927.4596,18943.342,194932400.0,
United States,USA,1964,1933.1255,19808.615,197408497.0,
United States,USA,1965,1952.99,20839.193,199733679.0,
United States,USA,1966,1961.7112,21929.808999999997,201895760.0,
United States,USA,1967,1938.9489,22214.24,203905081.0,
United States,USA,1968,1935.2845,23027.475,205805756.0,
United States,USA,1969,1935.9679,23530.121,207659274.0,
United States,USA,1970,1891.412,23285.577999999998,209513340.0,
United States,USA,1971,1875.6472,23850.371,211384079.0,
United States,USA,1972,1873.3199,24927.619,213269805.0,
United States,USA,1973,1871.6733,26239.785,215178797.0,
United States,USA,1974,1843.8124,25758.158,217114898.0,
United States,USA,1975,1812.4165,25368.428,219081250.0,
United States,USA,1976,1808.4502,26590.994,221086427.0,
United States,USA,1977,1808.5083,27603.041,223135659.0,
United States,USA,1978,1814.8193,28931.007999999998,225223307.0,
United States,USA,1979,1817.1194,29615.355,227339321.0,
United States,USA,1980,1801.3328,29154.891,229476360.0,
United States,USA,1981,1788.8071,29631.477000000003,231636065.0,
United States,USA,1982,1771.0435,28651.811,233821851.0,
United States,USA,1983,1779.0808,29674.672000000002,236030236.0,
United States,USA,1984,1794.7220000000002,31669.826,238256849.0,
United States,USA,1985,1800.7004,32498.301,240499822.0,
United States,USA,1986,1780.5117,33222.199,242763137.0,
United States,USA,1987,1787.9778,34065.383,245052780.0,
United States,USA,1988,1797.7433,35119.07,247372258.0,
United States,USA,1989,1809.9222,36008.68,249725809.0,
United States,USA,1990,1795.5515,36222.453,252120309.0,
United States,USA,1991,1787.2532,35723.078,254539371.0,
United States,USA,1992,1775.0881,36672.102,256990608.0,
United States,USA,1993,1790.0741,37376.816,259532130.0,
United States,USA,1994,1807.9658,38579.215,262241204.0,
United States,USA,1995,1817.5757,39214.816,265163740.0,
United States,USA,1996,1823.6223,40314.785,268335007.0,
United States,USA,1997,1828.6818,41664.156,271713634.0,
United States,USA,1998,1839.5144,43029.305,275175309.0,
United States,USA,1999,1841.6412,44498.793,278548148.0,
United States,USA,2000,1844.9187,45859.246,281710914.0,
United States,USA,2001,1823.8229,45743.305,284607992.0,
United States,USA,2002,1806.9037,45921.637,287279312.0,
United States,USA,2003,1791.0933,46805.535,289815567.0,
United States,USA,2004,1789.9679,48199.148,292354663.0,
United States,USA,2005,1787.3110000000001,49471.515999999996,294993509.0,
United States,USA,2006,1787.5776,50456.047,297758977.0,
United States,USA,2007,1786.0842,50965.324,300608425.0,
United States,USA,2008,1767.0127,50403.328,303486022.0,
United States,USA,2009,1729.9553,48568.152,306307565.0,
United States,USA,2010,1736.095,49500.629,309011469.0,
United States,USA,2011,1745.0492,49967.895,311584051.0,
United States,USA,2012,1745.4379999999999,50840.309,314043885.0,
United States,USA,2013,1750.0786,51547.746,316400539.0,
United States,USA,2014,1754.4224,52504.051,318673422.0,
United States,USA,2015,1765.1826,53533.280999999995,320878312.0,North America
United States,USA,2016,1760.796,53984.238,323015992.0,
United States,USA,2017,1757.2255,54794.758,325084758.0,
Uruguay,URY,1990,1788.0,8723.0625,3109598.0,
Uruguay,URY,1991,1781.501,9129.6602,3131657.0,
Uruguay,URY,1992,1775.0256,10214.629,3154459.0,
Uruguay,URY,1993,1768.5737,10514.393,3177734.0,
Uruguay,URY,1994,1762.1454,11318.921,3201149.0,
Uruguay,URY,1995,1755.7404,11166.086000000001,3224275.0,
Uruguay,URY,1996,1749.3585,11760.177,3247383.0,
Uruguay,URY,1997,1743.0,11795.263,3270158.0,
Uruguay,URY,1998,1736.6646,11906.442,3291053.0,
Uruguay,URY,1999,1722.0,11200.741000000002,3308005.0,
Uruguay,URY,2000,1704.0769,10674.38,3319734.0,
Uruguay,URY,2001,1672.7721,10169.12,3325471.0,
Uruguay,URY,2002,1635.8788,9352.4482,3326046.0,
Uruguay,URY,2003,1612.8038,9269.6055,3323661.0,
Uruguay,URY,2004,1638.4481,9589.4482,3321486.0,
Uruguay,URY,2005,1628.0012,10142.068000000001,3321799.0,
Uruguay,URY,2006,1622.7958,10692.889,3325403.0,
Uruguay,URY,2007,1608.918,11757.53,3331753.0,
Uruguay,URY,2008,1623.9033,13097.273000000001,3340221.0,
Uruguay,URY,2009,1595.3755,13847.069,3349676.0,
Uruguay,URY,2010,1590.4384,15783.405,3359273.0,
Uruguay,URY,2011,1585.9154,17174.029,3368926.0,
Uruguay,URY,2012,1571.8634,17854.842,3378975.0,
Uruguay,URY,2013,1566.2067,18652.686,3389436.0,
Uruguay,URY,2014,1562.999,19472.593999999997,3400439.0,
Uruguay,URY,2015,1552.3470000000002,19144.82,3412013.0,South America
Uruguay,URY,2016,1552.3470000000002,19423.277,3424139.0,
Uruguay,URY,2017,1552.3470000000002,19722.965,3436645.0,
Venezuela,VEN,1950,2179.0,5435.6143,5481976.0,
Venezuela,VEN,1951,2162.9802,5765.9346,5726610.0,
Venezuela,VEN,1952,2147.0784,6327.9722,5974437.0,
Venezuela,VEN,1953,2131.2932,6236.8477,6226290.0,
Venezuela,VEN,1954,2115.6243,6617.6489,6482858.0,
Venezuela,VEN,1955,2100.0706,6744.7095,6744704.0,
Venezuela,VEN,1956,2084.6311,6982.8062,7012177.0,
Venezuela,VEN,1957,2069.3052,7321.1309,7285566.0,
Venezuela,VEN,1958,2054.0918,7412.1729,7564987.0,
Venezuela,VEN,1959,2038.9904,7469.6724,7850420.0,
Venezuela,VEN,1960,2024.0,6749.8521,8141839.0,
Venezuela,VEN,1961,2016.5787,6721.124,8439261.0,
Venezuela,VEN,1962,2009.1847,6972.6826,8742780.0,
Venezuela,VEN,1963,2001.8177,7222.311,9052632.0,
Venezuela,VEN,1964,1994.4778,7757.3745,9369101.0,
Venezuela,VEN,1965,1987.1648,7779.6987,9692281.0,
Venezuela,VEN,1966,1979.8787,7548.52,10022592.0,
Venezuela,VEN,1967,1972.6191,7550.6792,10359741.0,
Venezuela,VEN,1968,1965.3862,8139.0542,10702281.0,
Venezuela,VEN,1969,1958.1799,8324.8477,11048256.0,
Venezuela,VEN,1970,1951.0,9114.5098,11396396.0,
Venezuela,VEN,1971,1955.6555,8623.9404,11745952.0,
Venezuela,VEN,1972,1960.3223,8648.7666,12097696.0,
Venezuela,VEN,1973,1965.0,9367.209,12453709.0,
Venezuela,VEN,1974,1969.5398,11239.063999999998,12816954.0,
Venezuela,VEN,1975,1974.0902,10708.083,13189511.0,
Venezuela,VEN,1976,1978.651,11007.692,13572210.0,
Venezuela,VEN,1977,1983.2224,11130.508999999998,13964377.0,
Venezuela,VEN,1978,1987.8043,10675.917,14364726.0,
Venezuela,VEN,1979,1992.3969,10981.046,14771270.0,
Venezuela,VEN,1980,1997.0,10558.305,15182616.0,
Venezuela,VEN,1981,1985.9822,10277.940999999999,15597878.0,
Venezuela,VEN,1982,1975.0251,9498.2422,16017570.0,
Venezuela,VEN,1983,1964.1285,9254.79,16443128.0,
Venezuela,VEN,1984,1953.2921,9199.4551,16876703.0,
Venezuela,VEN,1985,1942.5154,8450.2148,17319513.0,
Venezuela,VEN,1986,1931.7982,7727.4966,17772000.0,
Venezuela,VEN,1987,1921.1401,7711.936,18232733.0,
Venezuela,VEN,1988,1910.5408,7759.7886,18698850.0,
Venezuela,VEN,1989,1900.0,7144.9507,19166474.0,
Venezuela,VEN,1990,1889.0,7481.3013,19632665.0,
Venezuela,VEN,1991,1878.4707,7881.3892,20096314.0,
Venezuela,VEN,1992,1868.0,8025.855,20557694.0,
Venezuela,VEN,1993,1888.8833,7528.2334,21016900.0,
Venezuela,VEN,1994,1910.0,7018.5098,21474553.0,
Venezuela,VEN,1995,1915.2285,7286.0337,21931087.0,
Venezuela,VEN,1996,1920.4713,7098.1455,22385650.0,
Venezuela,VEN,1997,1925.7284,7122.2407,22837743.0,
Venezuela,VEN,1998,1931.0,6429.9897,23288567.0,
Venezuela,VEN,1999,1886.8966,6469.5713,23739835.0,
Venezuela,VEN,2000,1898.5117,7682.1401,24192449.0,
Venezuela,VEN,2001,1869.4724,7343.0508,24646471.0,
Venezuela,VEN,2002,1829.0203,6845.481,25100407.0,
Venezuela,VEN,2003,1801.2109,6608.3403,25551624.0,
Venezuela,VEN,2004,1896.6949,8338.2041,25996594.0,
Venezuela,VEN,2005,1922.8501,10490.748,26432445.0,
Venezuela,VEN,2006,1903.8516,12223.41,26850190.0,
Vietnam,VNM,1970,2617.0820000000003,834.53107,43404802.0,
Vietnam,VNM,1971,2618.4055,823.2561599999999,44484032.0,
Vietnam,VNM,1972,2619.8298,920.97546,45548476.0,
Vietnam,VNM,1973,2620.6924,869.9863300000001,46603522.0,
Vietnam,VNM,1974,2621.9473,899.5546300000001,47657554.0,
Vietnam,VNM,1975,2622.2305,803.5869799999999,48718190.0,
Vietnam,VNM,1976,2623.5054,860.97266,49785278.0,
Vietnam,VNM,1977,2625.7358,975.24396,50861166.0,
Vietnam,VNM,1978,2626.2886,964.73926,51959021.0,
Vietnam,VNM,1979,2627.8647,1012.1694,53095406.0,
Vietnam,VNM,1980,2629.6807,1033.2858,54281841.0,
Vietnam,VNM,1981,2631.8984,1033.3298,55522804.0,
Vietnam,VNM,1982,2633.2598,1007.6201,56814309.0,
Vietnam,VNM,1983,2634.9053,1039.5154,58148384.0,
Vietnam,VNM,1984,2637.0962,1088.8362,59512619.0,
Vietnam,VNM,1985,2638.3945,1117.8456,60896732.0,
Vietnam,VNM,1986,2637.0444,1123.4102,62293859.0,
Vietnam,VNM,1987,2640.365,1128.2161,63701974.0,
Vietnam,VNM,1988,2641.1133,1156.5005,65120432.0,
Vietnam,VNM,1989,2641.7573,1112.1067,66550231.0,
Vietnam,VNM,1990,2643.469,1129.7075,67988855.0,
Vietnam,VNM,1991,2644.7563,1244.9948,69436956.0,
Vietnam,VNM,1992,2646.5408,1314.217,70883488.0,
Vietnam,VNM,1993,2647.239,1459.4875,72300308.0,
Vietnam,VNM,1994,2648.5125,1518.5922,73651220.0,
Vietnam,VNM,1995,2648.7290000000003,1622.1221,74910462.0,
Vietnam,VNM,1996,2648.8669,1817.2936,76068739.0,
Vietnam,VNM,1997,2317.3438,1929.2627,77133212.0,
Vietnam,VNM,1998,2362.4314,1986.0629999999999,78115712.0,
Vietnam,VNM,1999,2362.1404,1976.2406,79035871.0,
Vietnam,VNM,2000,2393.6313,2106.9082,79910411.0,
Vietnam,VNM,2001,2246.991,2225.0088,80742500.0,
Vietnam,VNM,2002,2230.7598,2411.1738,81534406.0,
Vietnam,VNM,2003,2254.8853,2601.9329,82301650.0,
Vietnam,VNM,2004,2207.4919,2795.022,83062819.0,
Vietnam,VNM,2005,2191.7068,3055.5317,83832662.0,
Vietnam,VNM,2006,2240.8411,3263.8557,84617545.0,
Vietnam,VNM,2007,2241.1814,3674.8740000000003,85419588.0,
Vietnam,VNM,2008,2336.6824,3943.917,86243424.0,
Vietnam,VNM,2009,2405.3545,3922.0005,87092250.0,
Vietnam,VNM,2010,2300.02,4428.4214,87967655.0,
Vietnam,VNM,2011,2331.2832,4779.541,88871384.0,
Vietnam,VNM,2012,2310.541,4933.5288,89801926.0,
Vietnam,VNM,2013,2267.4883,5157.1328,90752593.0,
Vietnam,VNM,2014,2150.6357,5437.5781,91713850.0,
Vietnam,VNM,2015,2169.5916,5462.5864,92677082.0,Asia
Vietnam,VNM,2016,2169.5916,5485.8125,93640435.0,
Vietnam,VNM,2017,2169.5916,5846.1821,94600643.0,
